,date,辆啊,FLUC_TP_CD,PRV_DD_CMPR,UPDN_RATE,OPNPRC_IDX,绊啊,历啊,芭贰樊,芭贰措陛,惑厘矫啊醚咀,index_name
0,2023/04/13,"2,356.01",1,6.18,0.26,"2,347.40","2,356.01","2,314.65","375,287,326","1,621,880,492,792","93,962,587,436,775",内胶乔 家屈林
1,2023/04/12,"2,349.83",1,21.47,0.92,"2,334.42","2,356.18","2,333.89","429,954,568","2,252,232,549,001","93,694,319,578,089",内胶乔 家屈林
2,2023/04/11,"2,328.36",1,28.16,1.22,"2,303.96","2,328.36","2,286.49","315,606,982","1,944,863,495,378","92,849,498,443,330",内胶乔 家屈林
3,2023/04/10,"2,300.20",2,-6.94,-0.30,"2,312.37","2,312.37","2,290.21","514,771,421","2,484,866,551,478","91,741,057,690,560",内胶乔 家屈林
4,2023/04/07,"2,307.14",1,8.08,0.35,"2,304.26","2,307.14","2,294.49","324,321,433","1,604,192,612,371","92,013,942,117,411",内胶乔 家屈林
5,2023/04/06,"2,299.06",2,-14.72,-0.64,"2,311.95","2,311.95","2,293.57","432,741,646","2,049,242,315,088","91,692,750,920,467",内胶乔 家屈林
6,2023/04/05,"2,313.78",1,2.97,0.13,"2,307.88","2,314.22","2,302.43","286,698,449","1,592,647,942,082","92,256,752,184,809",内胶乔 家屈林
7,2023/04/04,"2,310.81",1,16.46,0.72,"2,295.78","2,316.39","2,295.78","546,624,313","2,419,831,314,349","92,142,349,047,355",内胶乔 家屈林
8,2023/04/03,"2,294.35",1,22.30,0.98,"2,278.97","2,295.05","2,274.59","458,054,065","1,817,108,618,475","91,493,677,669,347",内胶乔 家屈林
9,2023/03/31,"2,272.05",2,-5.89,-0.26,"2,278.95","2,282.30","2,267.52","328,518,017","1,365,413,887,130","90,615,892,682,411",内胶乔 家屈林
10,2023/03/30,"2,277.94",1,19.13,0.85,"2,266.24","2,277.94","2,256.54","375,105,344","1,575,627,980,954","90,841,093,113,787",内胶乔 家屈林
11,2023/03/29,"2,258.81",1,24.40,1.09,"2,234.93","2,258.81","2,231.66","292,581,432","1,561,022,923,019","90,087,830,758,824",内胶乔 家屈林
12,2023/03/28,"2,234.41",1,26.54,1.20,"2,210.45","2,234.49","2,210.45","355,067,853","1,966,838,071,777","89,125,379,717,347",内胶乔 家屈林
13,2023/03/27,"2,207.87",2,-0.07,0.00,"2,212.37","2,213.10","2,187.99","308,399,537","1,309,844,012,759","88,073,299,393,154",内胶乔 家屈林
14,2023/03/24,"2,207.94",1,7.43,0.34,"2,208.09","2,209.98","2,197.97","272,533,589","943,971,826,073","88,076,255,622,642",内胶乔 家屈林
15,2023/03/23,"2,200.51",2,-11.07,-0.50,"2,203.79","2,211.55","2,192.79","394,049,652","1,910,415,751,032","87,792,406,934,761",内胶乔 家屈林
16,2023/03/22,"2,211.58",1,1.78,0.08,"2,220.56","2,221.69","2,206.74","364,573,375","1,564,417,571,414","88,226,854,491,625",内胶乔 家屈林
17,2023/03/21,"2,209.80",2,-0.46,-0.02,"2,218.09","2,222.94","2,207.02","211,893,529","1,104,037,900,998","88,152,135,641,380",内胶乔 家屈林
18,2023/03/20,"2,210.26",1,7.85,0.36,"2,201.66","2,218.36","2,198.83","216,026,409","673,312,928,876","88,179,463,406,380",内胶乔 家屈林
19,2023/03/17,"2,202.41",1,20.97,0.96,"2,195.40","2,208.90","2,187.22","190,181,779","727,729,765,441","87,871,286,078,388",内胶乔 家屈林
20,2023/03/16,"2,181.44",2,-14.77,-0.67,"2,188.15","2,188.15","2,153.36","165,489,078","704,984,251,531","86,989,302,081,663",内胶乔 家屈林
21,2023/03/15,"2,196.21",1,38.60,1.79,"2,179.25","2,204.56","2,179.25","286,721,269","1,022,470,663,029","87,569,563,744,353",内胶乔 家屈林
22,2023/03/14,"2,157.61",2,-76.68,-3.43,"2,229.19","2,229.19","2,157.50","303,406,417","1,094,504,089,106","86,050,738,905,425",内胶乔 家屈林
23,2023/03/13,"2,234.29",2,-26.91,-1.19,"2,246.35","2,246.35","2,199.23","197,650,936","867,597,802,785","89,066,182,793,817",内胶乔 家屈林
24,2023/03/10,"2,261.20",2,-33.49,-1.46,"2,280.23","2,280.23","2,254.83","229,515,884","1,020,152,739,893","90,130,348,816,268",内胶乔 家屈林
25,2023/03/09,"2,294.69",2,-12.98,-0.56,"2,310.05","2,310.96","2,279.93","248,334,505","1,675,890,128,959","94,173,913,394,771",内胶乔 家屈林
26,2023/03/08,"2,307.67",2,-15.80,-0.68,"2,312.55","2,312.55","2,302.80","228,716,289","1,563,974,088,187","94,699,521,770,201",内胶乔 家屈林
27,2023/03/07,"2,323.47",1,28.64,1.25,"2,294.88","2,325.78","2,293.05","278,590,995","2,255,798,586,744","95,202,318,983,685",内胶乔 家屈林
28,2023/03/06,"2,294.83",1,16.47,0.72,"2,288.41","2,294.83","2,275.25","250,347,371","1,733,787,441,899","94,044,073,386,091",内胶乔 家屈林
29,2023/03/03,"2,278.36",1,7.59,0.33,"2,278.54","2,280.87","2,272.00","216,086,279","1,215,954,955,668","93,377,899,322,361",内胶乔 家屈林
30,2023/03/02,"2,270.77",1,20.59,0.92,"2,256.40","2,275.13","2,256.27","241,884,070","1,785,398,482,048","93,080,763,348,635",内胶乔 家屈林
31,2023/02/28,"2,250.18",1,13.53,0.60,"2,243.36","2,252.86","2,243.36","337,794,102","1,577,767,396,394","92,246,898,611,791",内胶乔 家屈林
32,2023/02/27,"2,236.65",2,-12.25,-0.54,"2,244.30","2,244.30","2,223.68","217,310,697","1,033,756,375,288","91,699,253,706,717",内胶乔 家屈林
33,2023/02/24,"2,248.90",2,-16.79,-0.74,"2,268.30","2,270.46","2,240.91","220,611,649","1,385,540,881,664","92,192,343,541,518",内胶乔 家屈林
34,2023/02/23,"2,265.69",1,9.52,0.42,"2,261.48","2,268.48","2,251.57","228,448,532","1,271,584,259,854","92,871,341,514,749",内胶乔 家屈林
35,2023/02/22,"2,256.17",2,-24.10,-1.06,"2,266.46","2,272.53","2,249.74","259,238,638","1,822,581,979,107","92,382,990,888,565",内胶乔 家屈林
36,2023/02/21,"2,280.27",1,16.69,0.74,"2,269.67","2,280.95","2,269.67","344,121,973","1,488,534,776,845","93,350,714,667,151",内胶乔 家屈林
37,2023/02/20,"2,263.58",1,16.79,0.75,"2,250.96","2,264.74","2,240.35","235,533,760","1,057,398,825,816","92,676,318,115,821",内胶乔 家屈林
38,2023/02/17,"2,246.79",1,3.62,0.16,"2,234.54","2,251.55","2,229.54","351,787,704","1,492,687,667,025","91,990,771,106,476",内胶乔 家屈林
39,2023/02/16,"2,243.17",1,23.42,1.06,"2,227.71","2,243.92","2,227.71","205,675,027","1,113,484,434,272","91,891,750,921,458",内胶乔 家屈林
40,2023/02/15,"2,219.75",2,-31.56,-1.40,"2,254.97","2,257.82","2,216.56","198,196,532","987,835,132,428","90,944,974,097,163",内胶乔 家屈林
41,2023/02/14,"2,251.31",1,13.24,0.59,"2,244.58","2,252.80","2,243.72","210,539,570","919,407,699,083","92,219,789,886,365",内胶乔 家屈林
42,2023/02/13,"2,238.07",2,-2.51,-0.11,"2,243.11","2,243.11","2,225.01","333,128,806","1,238,025,076,878","91,675,385,676,334",内胶乔 家屈林
43,2023/02/10,"2,240.58",2,-19.19,-0.85,"2,260.52","2,260.52","2,235.60","494,635,018","1,395,054,547,008","91,773,738,100,911",内胶乔 家屈林
44,2023/02/09,"2,259.77",1,0.56,0.02,"2,257.29","2,261.32","2,253.76","440,041,537","1,446,269,992,575","92,548,996,083,744",内胶乔 家屈林
45,2023/02/08,"2,259.21",1,10.98,0.49,"2,255.48","2,259.21","2,251.33","241,427,645","1,050,102,752,292","92,372,747,090,654",内胶乔 家屈林
46,2023/02/07,"2,248.23",2,-2.38,-0.11,"2,249.26","2,252.61","2,243.29","255,630,053","976,354,973,352","91,929,595,200,789",内胶乔 家屈林
47,2023/02/06,"2,250.61",1,9.47,0.42,"2,240.52","2,250.61","2,227.99","346,541,924","1,150,915,940,448","92,025,741,991,077",内胶乔 家屈林
48,2023/02/03,"2,241.14",2,-6.20,-0.28,"2,248.92","2,249.09","2,235.53","290,409,831","737,016,456,797","91,641,350,300,498",内胶乔 家屈林
49,2023/02/02,"2,247.34",1,21.29,0.96,"2,237.87","2,247.34","2,237.87","477,997,455","1,147,018,012,243","91,891,518,106,749",内胶乔 家屈林
50,2023/02/01,"2,226.05",1,7.54,0.34,"2,226.04","2,229.08","2,219.54","446,171,137","1,272,104,807,200","91,024,326,319,103",内胶乔 家屈林
51,2023/01/31,"2,218.51",1,5.16,0.23,"2,211.11","2,220.31","2,202.43","364,768,824","1,071,402,447,596","90,720,161,954,273",内胶乔 家屈林
52,2023/01/30,"2,213.35",2,-5.50,-0.25,"2,224.96","2,229.14","2,210.91","262,076,364","1,129,454,942,752","90,663,479,759,630",内胶乔 家屈林
53,2023/01/27,"2,218.85",1,12.27,0.56,"2,214.08","2,221.56","2,208.61","256,753,749","1,106,079,346,544","90,882,772,605,744",内胶乔 家屈林
54,2023/01/26,"2,206.58",1,18.66,0.85,"2,190.93","2,206.58","2,190.93","284,241,068","1,200,233,926,244","90,386,828,463,123",内胶乔 家屈林
55,2023/01/25,"2,187.92",1,13.18,0.61,"2,184.13","2,188.39","2,180.41","273,425,327","984,507,857,486","89,632,808,257,193",内胶乔 家屈林
56,2023/01/20,"2,174.74",1,15.83,0.73,"2,157.65","2,174.76","2,157.50","143,406,223","628,149,117,084","89,096,635,340,651",内胶乔 家屈林
57,2023/01/19,"2,158.91",1,4.15,0.19,"2,148.86","2,160.36","2,145.17","180,665,331","723,720,109,197","88,454,479,564,274",内胶乔 家屈林
58,2023/01/18,"2,154.76",2,-9.29,-0.43,"2,166.57","2,167.23","2,150.72","182,005,001","629,776,641,123","88,281,253,342,749",内胶乔 家屈林
59,2023/01/17,"2,164.05",2,-11.05,-0.51,"2,178.03","2,184.83","2,162.17","309,405,114","1,030,308,545,912","88,591,398,821,324",内胶乔 家屈林
60,2023/01/16,"2,175.10",1,4.46,0.21,"2,174.89","2,178.73","2,170.62","239,600,136","848,975,944,109","89,036,559,581,733",内胶乔 家屈林
61,2023/01/13,"2,170.64",1,8.57,0.40,"2,168.02","2,174.67","2,167.79","350,264,645","949,938,908,188","88,855,831,140,376",内胶乔 家屈林
62,2023/01/12,"2,162.07",1,6.64,0.31,"2,163.44","2,164.88","2,154.68","289,816,510","1,299,314,847,644","88,507,217,133,287",内胶乔 家屈林
63,2023/01/11,"2,155.43",1,18.98,0.89,"2,141.38","2,155.47","2,141.38","218,024,327","770,234,213,799","88,235,503,955,133",内胶乔 家屈林
64,2023/01/10,"2,136.45",1,1.54,0.07,"2,136.42","2,145.65","2,128.83","207,507,502","911,471,598,117","87,469,310,266,584",内胶乔 家屈林
65,2023/01/09,"2,134.91",1,33.11,1.58,"2,111.77","2,135.52","2,111.77","169,346,832","744,515,540,746","87,407,038,624,545",内胶乔 家屈林
66,2023/01/06,"2,101.80",1,13.70,0.66,"2,079.57","2,110.82","2,077.80","222,105,241","917,728,919,946","86,070,577,326,085",内胶乔 家屈林
67,2023/01/05,"2,088.10",1,12.06,0.58,"2,083.50","2,093.94","2,074.63","221,832,063","1,019,745,226,596","85,495,338,284,507",内胶乔 家屈林
68,2023/01/04,"2,076.04",1,21.85,1.06,"2,048.44","2,077.97","2,042.37","213,545,264","717,430,977,021","84,923,524,421,711",内胶乔 家屈林
69,2023/01/03,"2,054.19",2,-0.90,-0.04,"2,053.24","2,059.67","2,012.68","254,198,847","1,060,245,424,072","84,036,420,980,298",内胶乔 家屈林
70,2023/01/02,"2,055.09",2,-31.59,-1.51,"2,089.37","2,100.66","2,054.25","194,206,769","903,010,207,083","83,897,816,383,784",内胶乔 家屈林
71,2022/12/29,"2,086.68",2,-39.23,-1.85,"2,121.83","2,121.83","2,074.98","175,961,286","889,868,675,096","85,171,453,336,792",内胶乔 家屈林
72,2022/12/28,"2,125.91",2,-25.54,-1.19,"2,134.93","2,137.21","2,120.48","191,324,595","1,225,282,551,330","86,766,133,525,485",内胶乔 家屈林
73,2022/12/27,"2,151.45",1,25.08,1.18,"2,127.81","2,151.45","2,127.81","223,196,478","1,351,867,426,966","87,796,726,739,876",内胶乔 家屈林
74,2022/12/26,"2,126.37",2,-8.22,-0.39,"2,136.70","2,139.04","2,123.88","196,427,879","1,056,174,301,573","86,699,400,025,928",内胶乔 家屈林
75,2022/12/23,"2,134.59",2,-40.71,-1.87,"2,162.84","2,162.84","2,132.79","181,187,060","1,187,312,744,164","87,033,799,708,282",内胶乔 家屈林
76,2022/12/22,"2,175.30",1,13.78,0.64,"2,168.78","2,175.30","2,167.65","225,441,451","916,886,741,557","88,661,346,605,460",内胶乔 家屈林
77,2022/12/21,"2,161.52",1,12.42,0.58,"2,156.18","2,163.96","2,145.90","195,745,457","1,105,848,985,972","88,104,767,549,749",内胶乔 家屈林
78,2022/12/20,"2,149.10",2,-37.01,-1.69,"2,184.15","2,184.15","2,140.80","226,869,309","1,085,757,826,528","87,585,223,188,289",内胶乔 家屈林
79,2022/12/19,"2,186.11",2,-9.25,-0.42,"2,191.37","2,197.35","2,181.54","182,336,291","1,159,975,699,147","89,064,204,346,144",内胶乔 家屈林
80,2022/12/16,"2,195.36",2,-18.04,-0.82,"2,193.81","2,204.32","2,184.91","224,440,105","1,233,207,939,836","89,441,372,189,560",内胶乔 家屈林
81,2022/12/15,"2,213.40",2,-5.51,-0.25,"2,217.07","2,227.83","2,208.68","213,052,530","1,036,082,299,666","90,148,093,304,127",内胶乔 家屈林
82,2022/12/14,"2,218.91",1,15.16,0.69,"2,207.99","2,219.25","2,207.99","166,275,810","751,774,377,166","90,370,485,416,505",内胶乔 家屈林
83,2022/12/13,"2,203.75",1,2.85,0.13,"2,206.79","2,212.25","2,199.57","261,985,122","1,196,935,165,608","89,758,609,651,271",内胶乔 家屈林
84,2022/12/12,"2,200.90",2,-0.91,-0.04,"2,200.01","2,201.15","2,193.82","267,429,292","1,068,725,332,150","89,644,282,748,967",内胶乔 家屈林
85,2022/12/09,"2,201.81",1,17.24,0.79,"2,191.36","2,202.45","2,179.83","138,347,377","772,575,096,053","89,665,454,530,114",内胶乔 家屈林
86,2022/12/08,"2,184.57",2,-30.78,-1.39,"2,215.13","2,215.30","2,178.88","181,293,469","886,595,234,804","88,958,434,813,424",内胶乔 家屈林
87,2022/12/07,"2,215.35",2,-5.80,-0.26,"2,211.33","2,221.62","2,200.55","188,008,082","860,271,790,477","90,188,033,880,115",内胶乔 家屈林
88,2022/12/06,"2,221.15",2,-37.38,-1.66,"2,247.83","2,248.19","2,219.68","209,972,218","857,312,917,169","90,418,433,271,246",内胶乔 家屈林
89,2022/12/05,"2,258.53",2,-3.28,-0.15,"2,264.84","2,272.96","2,253.08","221,450,840","963,618,968,310","91,913,369,241,156",内胶乔 家屈林
90,2022/12/02,"2,261.81",2,-11.40,-0.50,"2,277.50","2,277.50","2,256.65","295,485,526","1,318,216,936,936","92,036,495,891,593",内胶乔 家屈林
91,2022/12/01,"2,273.21",1,31.38,1.40,"2,257.28","2,276.23","2,257.28","292,025,649","1,928,114,015,513","92,490,205,113,089",内胶乔 家屈林
92,2022/11/30,"2,241.83",1,22.09,1.00,"2,222.18","2,243.09","2,221.38","291,043,831","1,939,947,449,401","91,234,327,757,271",内胶乔 家屈林
93,2022/11/29,"2,219.74",1,23.93,1.09,"2,189.10","2,219.74","2,186.21","275,711,372","1,732,570,269,990","90,289,654,466,534",内胶乔 家屈林
94,2022/11/28,"2,195.81",2,-33.44,-1.50,"2,228.70","2,229.08","2,194.30","198,700,586","1,245,745,476,931","89,312,361,233,059",内胶乔 家屈林
95,2022/11/25,"2,229.25",1,7.25,0.33,"2,224.07","2,229.49","2,222.54","293,183,381","1,791,973,078,835","90,649,069,188,285",内胶乔 家屈林
96,2022/11/24,"2,222.00",1,20.99,0.95,"2,209.95","2,222.00","2,209.95","319,131,089","1,392,444,574,907","90,357,187,805,770",内胶乔 家屈林
97,2022/11/23,"2,201.01",1,24.86,1.14,"2,184.39","2,201.01","2,184.39","257,857,168","1,316,520,297,186","89,510,014,820,745",内胶乔 家屈林
98,2022/11/22,"2,176.15",1,6.93,0.32,"2,166.44","2,176.40","2,163.34","353,466,566","1,668,024,111,898","88,509,656,918,887",内胶乔 家屈林
99,2022/11/21,"2,169.22",2,-19.66,-0.90,"2,193.48","2,194.27","2,164.09","340,179,716","1,419,325,499,000","88,234,330,584,372",内胶乔 家屈林
100,2022/11/18,"2,188.88",2,-12.29,-0.56,"2,201.92","2,205.91","2,186.52","306,236,513","1,279,063,211,558","89,022,928,145,997",内胶乔 家屈林
101,2022/11/17,"2,201.17",2,-18.21,-0.82,"2,217.68","2,217.68","2,192.69","434,191,931","1,809,147,877,642","89,510,784,430,699",内胶乔 家屈林
102,2022/11/16,"2,219.38",1,10.19,0.46,"2,215.50","2,219.53","2,197.04","398,208,668","1,950,815,358,399","90,250,114,680,194",内胶乔 家屈林
103,2022/11/15,"2,209.19",1,18.76,0.86,"2,194.90","2,209.50","2,193.28","328,473,110","1,748,780,968,162","89,845,280,912,929",内胶乔 家屈林
104,2022/11/14,"2,190.43",1,14.71,0.68,"2,179.12","2,198.54","2,178.91","307,874,385","1,290,394,522,408","89,098,519,478,836",内胶乔 家屈林
105,2022/11/11,"2,175.72",1,33.28,1.55,"2,170.08","2,185.06","2,165.62","267,397,724","1,973,534,091,993","88,495,979,657,908",内胶乔 家屈林
106,2022/11/10,"2,142.44",2,-12.92,-0.60,"2,142.11","2,153.46","2,132.02","284,608,368","1,743,514,508,212","87,148,063,227,684",内胶乔 家屈林
107,2022/11/09,"2,155.36",1,22.68,1.06,"2,139.43","2,159.84","2,139.43","254,155,833","2,050,803,713,346","87,665,222,855,219",内胶乔 家屈林
108,2022/11/08,"2,132.68",1,22.70,1.08,"2,120.76","2,132.92","2,120.64","288,320,256","1,420,419,397,689","86,327,259,173,063",内胶乔 家屈林
109,2022/11/07,"2,109.98",1,21.39,1.02,"2,093.23","2,110.42","2,091.83","203,199,586","1,488,157,020,022","85,351,172,172,582",内胶乔 家屈林
110,2022/11/04,"2,088.59",2,-1.71,-0.08,"2,085.66","2,088.59","2,070.82","183,405,315","1,288,646,969,191","84,484,667,200,102",内胶乔 家屈林
111,2022/11/03,"2,090.30",1,9.99,0.48,"2,058.26","2,090.66","2,051.29","217,884,878","1,798,225,565,238","84,548,730,335,553",内胶乔 家屈林
112,2022/11/02,"2,080.31",2,-0.62,-0.03,"2,080.15","2,090.23","2,076.30","182,506,017","1,715,908,910,676","84,155,124,379,109",内胶乔 家屈林
113,2022/11/01,"2,080.93",1,33.47,1.63,"2,047.88","2,080.93","2,045.74","240,634,909","1,948,152,438,458","84,179,792,489,505",内胶乔 家屈林
114,2022/10/31,"2,047.46",1,24.03,1.19,"2,035.15","2,047.81","2,031.84","222,310,087","1,738,870,357,261","82,840,351,923,737",内胶乔 家屈林
115,2022/10/28,"2,023.43",2,-0.07,0.00,"2,022.95","2,037.36","2,021.00","193,455,559","1,283,502,687,495","81,875,121,255,993",内胶乔 家屈林
116,2022/10/27,"2,023.50",1,30.26,1.52,"1,997.04","2,023.82","1,997.04","195,430,856","1,070,552,628,353","81,878,232,097,564",内胶乔 家屈林
117,2022/10/26,"1,993.24",2,-15.75,-0.78,"2,014.16","2,016.03","1,992.02","272,868,516","1,087,095,512,165","80,668,680,507,793",内胶乔 家屈林
118,2022/10/25,"2,008.99",2,-8.27,-0.41,"2,023.04","2,025.98","2,004.63","198,713,825","981,529,171,804","81,301,027,015,846",内胶乔 家屈林
119,2022/10/24,"2,017.26",1,22.56,1.13,"2,012.36","2,036.52","2,012.36","214,389,319","1,008,786,642,404","81,632,391,986,077",内胶乔 家屈林
120,2022/10/21,"1,994.70",2,-31.84,-1.57,"2,022.05","2,022.43","1,993.37","253,227,749","1,071,106,437,869","80,728,163,213,952",内胶乔 家屈林
121,2022/10/20,"2,026.54",2,-15.33,-0.75,"2,043.42","2,051.75","2,014.17","306,117,226","1,518,271,694,155","82,001,568,645,547",内胶乔 家屈林
122,2022/10/19,"2,041.87",2,-5.65,-0.28,"2,053.41","2,067.82","2,038.27","294,644,761","1,371,999,108,323","82,638,927,070,441",内胶乔 家屈林
123,2022/10/18,"2,047.52",1,34.76,1.73,"2,034.04","2,047.52","2,023.81","274,335,412","1,034,038,254,701","82,856,681,254,668",内胶乔 家屈林
124,2022/10/17,"2,012.76",1,12.58,0.63,"1,983.29","2,012.76","1,968.40","257,555,681","1,098,865,365,520","81,460,993,754,657",内胶乔 家屈林
125,2022/10/14,"2,000.18",1,59.87,3.09,"1,964.40","2,002.96","1,964.40","244,562,748","1,524,289,638,019","80,335,167,848,560",内胶乔 家屈林
126,2022/10/13,"1,940.31",2,-61.93,-3.09,"1,999.95","2,000.62","1,940.31","260,780,659","1,092,987,582,734","77,929,920,984,902",内胶乔 家屈林
127,2022/10/12,"2,002.24",2,-8.16,-0.41,"2,008.23","2,008.26","1,988.07","236,854,543","1,251,553,560,429","80,408,549,807,742",内胶乔 家屈林
128,2022/10/11,"2,010.40",2,-78.47,-3.76,"2,068.82","2,068.82","2,003.41","257,556,584","1,243,044,997,114","80,735,381,165,453",内胶乔 家屈林
129,2022/10/07,"2,088.87",2,-8.28,-0.39,"2,090.83","2,100.25","2,083.85","267,099,922","1,363,891,224,709","83,880,119,568,714",内胶乔 家屈林
